transaction_id,user_id,age,amount,payment_method,device,state,hour_of_day,transaction_date,is_new_payee,login_attempts,velocity_1h,fraud_probability,risk_score,risk_category,anomaly_flag,is_fraud
TXN1006171,USR3017,25,3404.02,NEFT,Desktop,Uttar Pradesh,7,2024-10-29,0,2,2,0.0002584310341916303,16.53,Low,0,0
TXN1006172,USR5825,43,703.64,Credit Card,Mobile,Gujarat,0,2024-11-04,0,1,1,0.0001615439544764718,23.82,Low,0,0
TXN1006173,USR5553,48,2997.79,Credit Card,ATM,Telangana,17,2024-10-06,1,2,2,0.00034482825151095723,23.56,Low,0,0
TXN1006174,USR9112,53,60435.85,Debit Card,Mobile,Delhi,4,2025-02-17,0,3,11,0.9999966963939367,92.34,Critical,1,1
TXN1006175,USR2538,26,552.08,UPI,ATM,Gujarat,16,2025-01-19,0,1,3,0.00012912778501382357,17.6,Low,0,0
TXN1006176,USR4335,43,5054.29,Debit Card,Mobile,Telangana,22,2024-11-07,1,1,1,0.000392519879177858,30.46,Medium,0,0
TXN1006177,USR6676,44,55221.37,Credit Card,Mobile,Punjab,1,2024-12-16,1,2,13,0.9999957735486035,98.2,Critical,1,1
TXN1006178,USR9924,62,208.13,NEFT,Mobile,Uttar Pradesh,16,2025-01-01,0,2,1,0.00010990837363568328,15.88,Low,0,0
TXN1006179,USR3189,34,710.0,NEFT,Desktop,West Bengal,12,2025-02-24,1,1,1,0.00010801582224637404,22.51,Low,0,0
TXN1006180,USR8760,66,8187.63,IMPS,Tablet,Telangana,13,2024-12-06,0,2,1,0.00031622849031186494,18.05,Low,0,0
TXN1006181,USR2638,73,1919.81,RTGS,Mobile,Delhi,14,2025-02-13,0,1,1,7.7210389243065e-05,16.67,Low,0,0
TXN1006182,USR4055,26,713.15,Credit Card,Desktop,Punjab,11,2024-10-08,0,2,1,0.0001233659887638507,16.68,Low,0,0
TXN1006183,USR5141,37,1028.17,IMPS,Mobile,Maharashtra,14,2025-01-30,0,1,1,6.850467744353059e-05,15.15,Low,0,0
TXN1006184,USR1130,69,162.0,NEFT,Desktop,Telangana,15,2024-12-23,1,1,4,0.00023869813176133307,22.47,Low,0,0
TXN1006185,USR9985,41,56485.22,Credit Card,Mobile,Rajasthan,6,2025-03-24,1,1,14,0.9999887405230026,93.0,Critical,1,1
TXN1006186,USR3410,50,239.22,UPI,Mobile,Punjab,9,2025-02-09,1,1,3,0.00018389896893891464,21.37,Low,0,0
TXN1006187,USR2900,57,7052.62,RTGS,Mobile,Rajasthan,5,2025-03-28,0,2,3,0.0012816142648089952,22.57,Low,0,0
TXN1006188,USR2102,39,1080.29,NEFT,Desktop,Gujarat,21,2024-12-24,1,2,2,0.00025588997397022655,22.32,Low,0,0
TXN1006189,USR1383,61,1428.62,RTGS,ATM,Punjab,23,2024-11-14,1,2,3,0.0008601925008266617,30.71,Medium,0,0
TXN1006190,USR8047,31,2539.48,UPI,Mobile,Punjab,0,2025-02-13,1,2,1,0.0006119809853783872,29.96,Low,0,0
TXN1006191,USR6921,39,2677.93,RTGS,Desktop,Rajasthan,19,2024-12-26,0,1,4,0.00021870018387038255,15.95,Low,0,0
TXN1006192,USR9516,50,1320.2,Credit Card,Mobile,Punjab,10,2024-10-16,0,1,2,9.662974001601853e-05,15.41,Low,0,0
TXN1006193,USR2487,64,1149.54,Debit Card,Mobile,Karnataka,22,2024-12-16,1,2,1,0.00040742786750460756,30.41,Medium,0,0
TXN1006194,USR4522,24,321.71,Debit Card,Desktop,Rajasthan,7,2024-10-09,1,2,3,0.00034205746634940066,22.12,Low,0,0
TXN1006195,USR7079,63,5367.7,UPI,Mobile,West Bengal,13,2024-11-29,0,1,3,0.00023601743061911346,16.44,Low,0,0
TXN1006196,USR3401,62,3561.15,Credit Card,Mobile,Gujarat,10,2024-12-17,0,1,2,0.00012954628411177035,16.27,Low,0,0
TXN1006197,USR9299,69,2493.53,Debit Card,Mobile,Uttar Pradesh,17,2024-12-16,1,1,3,0.00022582901571942948,21.98,Low,0,0
TXN1006198,USR9585,24,502.56,Credit Card,Desktop,Punjab,14,2024-12-10,1,1,2,0.0001349674538619106,22.09,Low,0,0
TXN1006199,USR9503,24,6409.93,Credit Card,Desktop,Punjab,22,2024-10-15,0,2,2,0.0007751702312429398,24.18,Low,0,0
TXN1006200,USR5687,57,2350.36,UPI,Mobile,West Bengal,7,2024-12-10,0,2,2,0.0002178725440593925,16.61,Low,0,0
TXN1006201,USR9456,66,2115.49,Credit Card,Mobile,Punjab,0,2025-01-10,0,1,4,0.00048362397210226406,23.54,Low,0,0
TXN1006202,USR4377,35,275.03,RTGS,Desktop,West Bengal,6,2025-03-18,1,2,4,0.0004804593827803627,23.11,Low,0,0
TXN1006203,USR7199,65,1149.56,Debit Card,Desktop,Karnataka,9,2024-10-22,0,1,2,9.84590338692706e-05,15.6,Low,0,0
TXN1006204,USR2341,39,4765.19,Debit Card,Desktop,Uttar Pradesh,19,2025-03-01,0,1,1,0.00011381105275602416,16.91,Low,0,0
TXN1006205,USR7460,30,2057.37,NEFT,Desktop,Uttar Pradesh,12,2025-01-21,1,2,3,0.0004292175317783424,21.77,Low,0,0
TXN1006206,USR4260,46,2674.3,IMPS,Desktop,Gujarat,17,2025-03-21,0,1,1,8.624885552369464e-05,16.02,Low,0,0
TXN1006207,USR4056,33,435.03,NEFT,Mobile,Gujarat,5,2024-10-01,1,1,1,0.00023905650185668652,29.43,Low,0,0
TXN1006208,USR2620,36,1172.52,Debit Card,Tablet,Tamil Nadu,15,2024-10-10,0,1,3,0.00012226722780292926,16.08,Low,0,0
TXN1006209,USR6615,43,51259.72,NEFT,Mobile,Tamil Nadu,10,2025-01-18,0,4,8,0.9999633318430629,86.38,Critical,1,1
TXN1006210,USR8629,30,1485.7,UPI,Mobile,Uttar Pradesh,14,2025-01-21,0,1,4,0.00018984879150155432,15.79,Low,0,0
TXN1006211,USR8470,39,2613.54,NEFT,Tablet,Tamil Nadu,12,2024-11-19,0,1,3,0.0001550977706154504,15.82,Low,0,0
TXN1006212,USR3979,69,1913.89,UPI,Tablet,Uttar Pradesh,14,2024-10-12,1,2,4,0.0005251052956984117,24.01,Low,0,0
TXN1006213,USR9917,27,5800.57,Debit Card,Desktop,West Bengal,19,2024-12-28,0,2,4,0.0005916859782167974,17.47,Low,0,0
TXN1006214,USR9107,24,648.74,UPI,Tablet,Delhi,11,2025-03-03,0,2,3,0.00021939581822321056,17.67,Low,0,0
TXN1006215,USR9476,55,2201.4,UPI,Desktop,Telangana,14,2025-01-20,1,1,2,0.00017814530692880856,21.86,Low,0,0
TXN1006216,USR8053,47,4966.2,NEFT,ATM,Punjab,22,2024-12-17,0,2,4,0.0012365495601643836,24.38,Low,0,0
TXN1006217,USR4882,63,1026.15,RTGS,Mobile,Tamil Nadu,10,2025-03-18,0,1,4,0.00017761100779157063,15.32,Low,0,0
TXN1006218,USR8007,57,643.92,NEFT,Mobile,Uttar Pradesh,13,2025-03-13,1,1,3,0.00018566875571578495,21.29,Low,0,0
TXN1006219,USR4040,22,401.38,RTGS,Desktop,Punjab,7,2025-01-29,1,1,1,0.00010799311696386209,22.62,Low,0,0
TXN1006220,USR9655,24,527.03,IMPS,Tablet,Karnataka,13,2024-10-23,1,1,2,0.00012937076271592478,22.58,Low,0,0
TXN1006221,USR4052,24,1762.89,RTGS,Desktop,West Bengal,11,2025-03-20,0,2,2,0.00020379059934150486,16.31,Low,0,0
TXN1006222,USR1557,48,1594.91,Credit Card,Mobile,Telangana,2,2025-02-11,0,2,1,0.00032747127474834747,23.32,Low,0,0
TXN1006223,USR8797,34,640.78,Debit Card,Mobile,Uttar Pradesh,11,2025-03-20,0,1,3,0.00012175179042971943,15.37,Low,0,0
TXN1006224,USR2187,27,491.35,IMPS,Mobile,Delhi,15,2024-10-25,0,1,1,6.31728772968443e-05,16.5,Low,0,0
TXN1006225,USR9681,50,955.2,RTGS,Tablet,West Bengal,17,2024-10-18,0,1,4,0.00016377963596062112,17.35,Low,0,0
TXN1006226,USR8074,30,1238.87,Credit Card,Mobile,Rajasthan,16,2025-02-18,0,2,1,0.0001235489482450565,16.19,Low,0,0
TXN1006227,USR7461,36,902.88,Credit Card,Mobile,Delhi,11,2024-11-12,0,2,1,0.00012060086470279249,16.71,Low,0,0
TXN1006228,USR9098,34,4576.39,RTGS,Mobile,Uttar Pradesh,7,2024-12-17,1,2,4,0.0008258236002589837,22.69,Low,0,0
TXN1006229,USR2278,49,7194.2,Debit Card,Desktop,Karnataka,11,2024-10-28,0,2,1,0.00029688137891252314,16.87,Low,0,0
TXN1006230,USR8096,58,5535.14,NEFT,Mobile,West Bengal,17,2025-02-23,0,2,3,0.0004151948933116022,16.13,Low,0,0
TXN1006231,USR5574,45,63959.73,IMPS,Desktop,Maharashtra,22,2024-11-28,1,2,9,0.9999952655593717,98.66,Critical,1,1
TXN1006232,USR3791,21,11205.47,NEFT,Mobile,Rajasthan,2,2024-12-02,0,2,1,0.0012646535962301973,23.95,Low,0,0
TXN1006233,USR2929,70,2026.89,Debit Card,Mobile,Rajasthan,10,2024-12-31,0,1,3,0.0001445412997711703,15.14,Low,0,0
TXN1006234,USR7897,36,3582.25,IMPS,Mobile,Karnataka,12,2025-03-28,0,2,4,0.0004399327324818281,15.28,Low,0,0
TXN1006235,USR6475,69,6861.52,IMPS,Desktop,Uttar Pradesh,21,2024-11-25,1,2,2,0.0005553943251924712,23.56,Low,0,0
TXN1006236,USR2835,46,240.86,NEFT,Desktop,Telangana,22,2025-03-04,0,1,2,0.00019096144908537115,23.18,Low,0,0
TXN1006237,USR3758,30,1902.17,Credit Card,Mobile,West Bengal,14,2025-03-09,0,2,3,0.0002535270592409566,16.46,Low,0,0
TXN1006238,USR3112,21,53947.97,IMPS,Mobile,Telangana,1,2025-01-19,0,1,7,0.9999177709535003,91.57,Critical,1,1
TXN1006239,USR4240,46,3111.32,Credit Card,Mobile,Maharashtra,20,2025-02-14,1,1,3,0.00023829564128634195,22.2,Low,0,0
TXN1006240,USR4484,38,3069.67,NEFT,Tablet,Gujarat,16,2024-12-07,0,1,3,0.00015900547117352588,16.48,Low,0,0
TXN1006241,USR7026,30,1920.79,NEFT,ATM,Telangana,9,2024-11-15,0,2,2,0.00021480440254255574,16.62,Low,0,0
TXN1006242,USR8397,65,2987.73,NEFT,Tablet,Punjab,11,2024-12-06,0,2,3,0.00029133296083810536,16.49,Low,0,0
TXN1006243,USR7269,63,1265.1,Debit Card,Tablet,Punjab,13,2025-03-03,1,1,1,0.00010283230784259376,22.35,Low,0,0
TXN1006244,USR1174,40,1711.62,RTGS,Mobile,Rajasthan,21,2025-02-13,1,2,3,0.0003713713469173292,21.57,Low,0,0
TXN1006245,USR5181,27,601.24,UPI,Desktop,Telangana,11,2024-10-06,1,1,4,0.0002720991477933158,22.46,Low,0,0
TXN1006246,USR6327,54,1133.88,IMPS,Desktop,Telangana,17,2024-10-24,0,1,2,9.546698848060098e-05,15.23,Low,0,0
TXN1006247,USR4146,29,3726.94,Debit Card,Mobile,Uttar Pradesh,17,2025-03-25,0,1,4,0.00024141716596958376,16.12,Low,0,0
TXN1006248,USR2285,35,50828.34,Debit Card,Desktop,West Bengal,22,2025-01-02,0,4,2,0.9998893588617456,92.88,Critical,1,1
TXN1006249,USR4155,29,55425.24,RTGS,Desktop,Telangana,22,2025-03-22,0,1,13,0.9999880595197866,92.88,Critical,1,1
TXN1006250,USR8486,33,5140.06,Debit Card,Tablet,Punjab,13,2024-10-13,0,1,2,0.00015673856376701995,16.49,Low,0,0
TXN1006251,USR9420,55,711.31,NEFT,Mobile,Delhi,15,2024-10-25,1,1,1,9.924597855222607e-05,21.86,Low,0,0
TXN1006252,USR8687,27,7658.41,Debit Card,Mobile,Delhi,9,2025-02-25,0,1,3,0.0003170294518822797,17.01,Low,0,0
TXN1006253,USR9830,25,3476.16,IMPS,Mobile,Delhi,11,2025-01-26,1,2,4,0.0006685619128625004,22.23,Low,0,0
TXN1006254,USR4824,29,4993.95,IMPS,Tablet,Rajasthan,5,2024-12-21,1,2,3,0.001417098820356547,30.09,Medium,0,0
TXN1006255,USR1935,54,5033.03,UPI,Mobile,Karnataka,22,2025-01-19,0,2,3,0.000871344887670438,23.4,Low,0,0
TXN1006256,USR1959,52,249.96,UPI,Mobile,Uttar Pradesh,13,2024-12-21,0,2,4,0.00028813032857412304,15.81,Low,0,0
TXN1006257,USR3102,61,2260.36,Debit Card,Tablet,Gujarat,13,2024-12-05,0,2,1,0.0001381898675707409,17.16,Low,0,0
TXN1006258,USR5356,49,483.83,Debit Card,Mobile,Karnataka,12,2024-11-14,0,1,4,0.00015718672727940244,15.39,Low,0,0
TXN1006259,USR1732,45,67941.8,Debit Card,Tablet,Delhi,1,2025-01-22,0,1,12,0.9999971153551649,93.42,Critical,1,1
TXN1006260,USR9464,39,57236.37,Debit Card,Mobile,Tamil Nadu,1,2025-03-24,0,4,10,0.9999963138754917,92.06,Critical,1,1
TXN1006261,USR9370,74,2078.31,Credit Card,ATM,West Bengal,22,2024-12-02,0,2,1,0.0003239193000006617,25.93,Low,0,0
TXN1006262,USR6660,25,347.58,UPI,Mobile,West Bengal,9,2024-12-15,1,1,3,0.00019089821240244023,22.27,Low,0,0
TXN1006263,USR9953,46,527.11,UPI,Mobile,Delhi,12,2025-01-22,1,2,4,0.0004547007049751342,22.4,Low,0,0
TXN1006264,USR5974,49,1405.24,Credit Card,Mobile,Uttar Pradesh,13,2025-01-19,1,2,2,0.0002662672019324359,22.1,Low,0,0
TXN1006265,USR8674,19,1919.93,NEFT,Tablet,Uttar Pradesh,17,2025-02-24,0,1,1,7.536496927768023e-05,17.91,Low,0,0
TXN1006266,USR1624,62,153.1,IMPS,Mobile,Punjab,17,2024-11-04,1,2,2,0.00022008900972891106,21.33,Low,0,0
TXN1006267,USR6574,36,993.71,NEFT,Mobile,West Bengal,12,2024-11-22,1,1,1,0.00010825072126912409,21.95,Low,0,0
TXN1006268,USR6693,65,3900.49,UPI,Tablet,Tamil Nadu,14,2024-10-26,0,2,3,0.0003317189591645094,17.18,Low,0,0
TXN1006269,USR4616,68,3007.0,Debit Card,Tablet,Punjab,3,2024-10-14,0,1,2,0.0002843193235290229,23.58,Low,0,0
TXN1006270,USR3825,46,66250.12,IMPS,Desktop,Uttar Pradesh,1,2025-01-26,0,5,8,0.9999989521751357,93.1,Critical,1,1
TXN1006271,USR6804,20,5045.2,UPI,Tablet,Karnataka,3,2024-11-14,0,2,1,0.0005330517116463757,24.99,Low,0,0
TXN1006272,USR3087,68,3743.81,Debit Card,Mobile,Gujarat,8,2025-03-21,1,2,2,0.0003743326695035815,22.44,Low,0,0
TXN1006273,USR2846,35,571.37,UPI,Mobile,Tamil Nadu,20,2024-11-20,0,2,1,0.00011596508915301626,16.69,Low,0,0
TXN1006274,USR5954,65,639.62,Debit Card,Mobile,Punjab,10,2025-03-20,1,2,2,0.0002437446835310148,21.38,Low,0,0
TXN1006275,USR2092,29,834.56,Credit Card,Mobile,Telangana,9,2025-01-27,0,1,4,0.0001698493735260395,16.23,Low,0,0
TXN1006276,USR4951,35,362.2,NEFT,ATM,Uttar Pradesh,15,2025-02-28,0,2,4,0.0003055113609331414,17.18,Low,0,0
TXN1006277,USR8814,69,751.81,IMPS,Tablet,Punjab,14,2024-10-19,0,2,2,0.00015334990893607856,16.48,Low,0,0
TXN1006278,USR5077,58,3142.17,UPI,Desktop,Tamil Nadu,16,2024-12-21,1,1,4,0.00036500647712152704,22.23,Low,0,0
TXN1006279,USR3808,40,3952.42,UPI,Mobile,West Bengal,19,2024-12-15,0,1,4,0.0002558190668827184,16.79,Low,0,0
TXN1006280,USR1609,54,3916.43,IMPS,Desktop,Karnataka,0,2024-12-31,0,2,3,0.0008734087862533221,22.94,Low,0,0
TXN1006281,USR7508,59,5329.63,RTGS,Desktop,West Bengal,15,2024-11-02,1,1,3,0.0003635003684709611,22.64,Low,0,0
TXN1006282,USR2247,57,3000.8,Credit Card,Mobile,Punjab,11,2025-02-24,0,1,2,0.00012021985543993835,15.39,Low,0,0
TXN1006283,USR7434,60,1789.95,Debit Card,Desktop,Rajasthan,11,2024-10-28,0,2,1,0.00014228939333397418,15.72,Low,0,0
TXN1006284,USR7617,37,2270.87,RTGS,Desktop,Punjab,16,2025-01-31,0,2,2,0.00020748606127876315,15.19,Low,0,0
TXN1006285,USR4199,56,1589.95,RTGS,Desktop,Maharashtra,4,2025-03-29,0,2,4,0.0008579077604211312,22.38,Low,0,0
TXN1006286,USR6611,34,632.25,NEFT,Desktop,Delhi,23,2025-02-03,0,1,2,0.00019843261240885823,23.7,Low,0,0
TXN1006287,USR3861,33,3545.2,RTGS,ATM,Rajasthan,23,2025-03-26,0,1,2,0.000312390417499965,24.48,Low,0,0
TXN1006288,USR7623,30,4614.41,NEFT,Mobile,Rajasthan,2,2024-11-06,1,1,3,0.0007982826309007016,29.39,Low,0,0
TXN1006289,USR9252,40,1294.82,UPI,Desktop,Rajasthan,10,2025-03-03,1,2,2,0.00029294958817829126,21.56,Low,0,0
TXN1006290,USR3274,67,1623.68,NEFT,Mobile,Telangana,11,2025-01-07,0,2,4,0.00034119793906244283,15.31,Low,0,0
TXN1006291,USR4884,36,489.24,NEFT,Desktop,Delhi,7,2025-01-06,1,1,1,0.00010646483804869219,22.78,Low,0,0
TXN1006292,USR2740,58,4183.49,Credit Card,Mobile,Tamil Nadu,2,2025-02-04,0,1,3,0.0004705039842577555,22.94,Low,0,0
TXN1006293,USR7632,67,52730.8,UPI,Mobile,West Bengal,2,2025-03-17,0,3,4,0.9999264092593159,91.75,Critical,1,1
TXN1006294,USR3632,34,3100.7,Credit Card,Mobile,Uttar Pradesh,16,2024-12-19,1,1,2,0.00018355869965907068,22.29,Low,0,0
TXN1006295,USR4839,34,1007.02,Credit Card,Mobile,Gujarat,10,2024-11-07,0,2,3,0.00022661290686813438,16.09,Low,0,0
TXN1006296,USR4379,33,7295.35,RTGS,Mobile,Karnataka,4,2024-12-16,1,2,3,0.0020506040010912436,29.61,Low,0,0
TXN1006297,USR7675,66,7551.15,RTGS,Desktop,Karnataka,13,2025-02-03,0,1,3,0.0003205342417170613,16.5,Low,0,0
TXN1006298,USR9939,72,3587.76,IMPS,Mobile,Rajasthan,12,2024-12-26,0,2,4,0.00043497055057157966,15.61,Low,0,0
TXN1006299,USR4857,61,800.99,NEFT,Mobile,Telangana,10,2024-11-23,0,2,1,0.00012402298594263764,15.44,Low,0,0
TXN1006300,USR7793,39,762.04,Debit Card,Desktop,Tamil Nadu,19,2025-02-27,0,1,3,0.00012054200408412213,15.5,Low,0,0
TXN1006301,USR1192,37,3956.7,IMPS,Mobile,Delhi,5,2024-10-16,1,1,3,0.0006974859309919906,29.6,Low,0,0
TXN1006302,USR6893,69,2259.1,IMPS,Mobile,Punjab,4,2024-10-28,0,1,3,0.00036166171880200565,22.19,Low,0,0
TXN1006303,USR4091,18,691.4,Debit Card,Mobile,Karnataka,9,2025-03-12,0,2,1,0.00012172517552084286,16.46,Low,0,0
TXN1006304,USR8218,63,993.28,RTGS,Mobile,West Bengal,14,2025-03-22,0,2,1,0.00012559934306283178,16.22,Low,0,0
TXN1006305,USR7990,22,860.55,Credit Card,Mobile,Rajasthan,17,2024-11-15,0,1,3,0.00011900949043198364,15.94,Low,0,0
TXN1006306,USR5203,37,299.33,RTGS,Mobile,Tamil Nadu,10,2024-12-11,0,2,3,0.00021702450577355098,14.86,Low,0,0
TXN1006307,USR2524,72,1059.53,Credit Card,Tablet,Rajasthan,19,2024-12-24,0,1,3,0.00011350296940691131,17.47,Low,0,0
TXN1006308,USR9499,44,600.27,Credit Card,Tablet,Punjab,14,2024-10-26,1,1,4,0.00023136362613151605,22.74,Low,0,0
TXN1006309,USR6895,46,1237.77,UPI,Mobile,Tamil Nadu,19,2024-12-24,1,1,3,0.00019776909578529144,21.59,Low,0,0
TXN1006310,USR1330,58,4620.16,Debit Card,Mobile,Tamil Nadu,9,2025-03-02,1,1,1,0.00017411691261561376,21.93,Low,0,0
TXN1006311,USR6441,44,748.39,Credit Card,Mobile,Karnataka,12,2024-12-04,0,1,2,8.807233392066071e-05,15.61,Low,0,0
TXN1006312,USR7612,71,5348.72,NEFT,Mobile,West Bengal,13,2025-02-11,1,1,4,0.00047477305417266196,22.81,Low,0,0
TXN1006313,USR8364,43,2025.85,IMPS,Mobile,Tamil Nadu,12,2025-02-28,0,1,2,0.00010809161126805609,14.51,Low,0,0
TXN1006314,USR9246,35,1564.65,RTGS,Tablet,Maharashtra,12,2025-01-23,0,2,4,0.0003307221645347888,16.55,Low,0,0
TXN1006315,USR9155,27,3428.9,RTGS,Desktop,Telangana,11,2024-12-03,1,1,4,0.00039545405016758363,22.25,Low,0,0
TXN1006316,USR1831,20,6417.85,IMPS,Mobile,Telangana,13,2024-12-26,0,2,4,0.0006544414070816786,16.5,Low,0,0
TXN1006317,USR9722,47,2299.48,Credit Card,Tablet,Rajasthan,18,2025-03-20,1,1,3,0.0002095293341803231,22.68,Low,0,0
TXN1006318,USR3830,34,341.8,Credit Card,Mobile,West Bengal,4,2025-01-15,0,1,1,0.00015267989074295096,24.04,Low,0,0
TXN1006319,USR6923,33,1950.49,UPI,Desktop,Rajasthan,16,2025-02-28,0,1,2,0.00011182756284052602,15.5,Low,0,0
TXN1006320,USR1561,23,2648.86,UPI,Desktop,Punjab,20,2025-01-04,0,2,1,0.00015976595831946884,17.09,Low,0,0
TXN1006321,USR5844,70,1347.82,Debit Card,Desktop,Telangana,8,2025-03-07,0,2,2,0.00018507037732808725,16.13,Low,0,0
TXN1006322,USR8432,48,2059.27,RTGS,Mobile,Tamil Nadu,15,2024-12-16,0,1,3,0.00014691763346750175,14.81,Low,0,0
TXN1006323,USR8296,20,1152.88,Credit Card,ATM,Maharashtra,5,2025-02-23,0,1,2,0.0002449639046926032,24.31,Low,0,0
TXN1006324,USR9625,47,3510.98,IMPS,Mobile,Karnataka,8,2024-12-26,0,1,2,0.00013468390912144257,15.13,Low,0,0
TXN1006325,USR3307,19,2671.73,IMPS,Mobile,Karnataka,6,2025-02-26,1,2,2,0.00034064155526009813,22.42,Low,0,0
TXN1006326,USR3957,56,2630.61,IMPS,Mobile,Telangana,2,2024-11-26,0,1,2,0.0002884242336760338,22.15,Low,0,0
TXN1006327,USR3543,67,163.38,IMPS,ATM,Maharashtra,6,2025-01-11,0,1,1,6.806006421362439e-05,18.07,Low,0,0
TXN1006328,USR1224,73,1468.32,Debit Card,Mobile,Telangana,9,2025-02-28,0,2,2,0.00018005269303617843,15.83,Low,0,0
TXN1006329,USR1957,58,802.41,Credit Card,Mobile,West Bengal,13,2024-12-30,0,2,4,0.0002934905185069436,16.48,Low,0,0
TXN1006330,USR2385,19,3513.05,Debit Card,Mobile,Telangana,5,2024-11-14,0,2,3,0.0007836056636458367,22.91,Low,0,0
TXN1006331,USR9602,43,508.47,RTGS,ATM,Gujarat,3,2025-03-21,1,1,3,0.00048498233075431176,30.53,Medium,0,0
TXN1006332,USR4339,40,1074.03,Debit Card,Mobile,Delhi,14,2024-12-27,0,2,1,0.00012201601586365198,15.72,Low,0,0
TXN1006333,USR7632,22,58245.94,Credit Card,Mobile,Delhi,23,2025-01-23,0,4,8,0.9999930349697944,93.54,Critical,1,1
TXN1006334,USR7719,59,432.68,NEFT,Mobile,Uttar Pradesh,20,2024-11-16,1,1,1,9.359969189461103e-05,22.54,Low,0,0
TXN1006335,USR7692,24,4186.65,Debit Card,Desktop,Telangana,20,2025-03-17,1,1,1,0.00016061870708051205,22.99,Low,0,0
TXN1006336,USR1536,59,10436.79,IMPS,Mobile,Karnataka,7,2025-03-28,0,2,1,0.0004609185268635915,17.23,Low,0,0
TXN1006337,USR6843,30,2807.64,Debit Card,Mobile,Telangana,9,2025-03-19,0,2,1,0.00016303409792606108,15.55,Low,0,0
TXN1006338,USR5762,71,2439.62,RTGS,Tablet,West Bengal,2,2025-02-12,1,2,4,0.0013966499597644043,30.94,Medium,0,0
TXN1006339,USR2991,64,3339.68,Debit Card,Mobile,Telangana,20,2024-11-19,0,2,3,0.000292859375117177,15.89,Low,0,0
TXN1006340,USR2950,64,803.89,Debit Card,Mobile,Telangana,7,2025-03-25,0,2,1,0.00012369586347314325,15.98,Low,0,0
TXN1006341,USR6933,26,1284.72,UPI,Desktop,Telangana,2,2024-12-23,1,2,1,0.0005316610515300898,30.17,Medium,0,0
TXN1006342,USR1717,18,1167.14,Debit Card,Desktop,Uttar Pradesh,16,2024-12-30,0,1,1,7.19415912389781e-05,17.03,Low,0,0
TXN1006343,USR6360,57,2355.01,IMPS,Mobile,Punjab,16,2025-02-11,0,2,2,0.0001961128176254435,14.78,Low,0,0
TXN1006344,USR9726,20,1248.66,RTGS,Mobile,Gujarat,15,2024-12-30,1,1,4,0.0002735535131421254,21.99,Low,0,0
TXN1006345,USR7696,32,5972.78,RTGS,ATM,Uttar Pradesh,16,2025-02-14,0,2,2,0.0003596537245484297,17.44,Low,0,0
TXN1006346,USR8084,60,442.45,Debit Card,Mobile,Maharashtra,0,2025-01-17,1,2,4,0.0010743577018441446,29.97,Low,0,0
TXN1006347,USR4346,74,792.13,Debit Card,Mobile,Maharashtra,22,2024-11-26,1,1,1,0.00021456401930360943,30.77,Medium,0,0
TXN1006348,USR8326,22,57008.53,Credit Card,Desktop,Uttar Pradesh,5,2024-10-31,1,4,13,0.9999990083347636,99.24,Critical,1,1
TXN1006349,USR7750,62,1326.33,Debit Card,Mobile,Punjab,23,2024-10-21,0,1,3,0.0002771131837414309,22.96,Low,0,0
TXN1006350,USR5405,53,51613.77,IMPS,Mobile,Delhi,17,2024-12-29,1,4,6,0.9999547404569367,93.15,Critical,1,1
TXN1006351,USR1812,56,7750.59,Debit Card,Desktop,Karnataka,21,2024-11-09,0,2,2,0.00040324835978070646,17.16,Low,0,0
TXN1006352,USR5843,27,1392.5,UPI,Mobile,Telangana,16,2025-01-20,0,2,4,0.00033321017637235445,15.74,Low,0,0
TXN1006353,USR3684,69,835.2,NEFT,Desktop,Karnataka,9,2024-11-14,0,1,1,7.10786561530976e-05,16.36,Low,0,0
TXN1006354,USR5895,48,3468.6,RTGS,Tablet,Telangana,17,2024-12-16,0,2,1,0.0001669169287392025,17.2,Low,0,0
TXN1006355,USR8133,36,4371.48,Debit Card,Mobile,Uttar Pradesh,20,2025-03-26,0,2,4,0.0004638317736239963,16.56,Low,0,0
TXN1006356,USR1369,28,817.31,Debit Card,Mobile,Maharashtra,17,2024-12-26,0,2,2,0.00015818686530731657,15.49,Low,0,0
TXN1006357,USR2621,55,1621.71,UPI,Mobile,West Bengal,12,2025-02-25,1,2,4,0.0005349460608257131,22.33,Low,0,0
TXN1006358,USR6755,64,158.02,UPI,ATM,Tamil Nadu,4,2025-01-09,1,1,2,0.0003426940903922059,30.53,Medium,0,0
TXN1006359,USR4320,68,56712.85,Credit Card,Mobile,Tamil Nadu,2,2025-01-25,0,2,8,0.9999755956947611,91.36,Critical,1,1
TXN1006360,USR2753,48,2340.6,IMPS,Mobile,Karnataka,2,2024-12-31,1,1,2,0.0004213779744833248,29.08,Low,0,0
TXN1006361,USR5257,55,720.19,Credit Card,Mobile,West Bengal,13,2025-02-22,0,2,4,0.00029066125475040675,16.48,Low,0,0
TXN1006362,USR9928,66,1525.54,RTGS,Mobile,Uttar Pradesh,11,2024-10-28,1,2,2,0.0002845226019537246,21.69,Low,0,0
TXN1006363,USR3110,27,3658.67,IMPS,ATM,Rajasthan,21,2025-03-18,0,2,1,0.00018241429867460213,18.11,Low,0,0
TXN1006364,USR9931,58,1230.71,Credit Card,Desktop,Rajasthan,6,2024-10-25,1,1,1,0.00011457250240639612,22.88,Low,0,0
